Product Name,Price,Rating,Review Count,Product URL,Positive Reviews,Neutral Reviews,Negative Reviews,category,no_of_Reviews
"CADDLE & TOES Kids Camera for Girls Boys,Kids Selfie Camera 13MP 1080P HD Digital Video Camera for Toddler,Christmas Birthday Gifts for 4+ to15 Years Old Children (Blue Camera Case with SDCard)",1089.0,2.7,513,https://www.amazon.in/CADDLE-TOES-Christmas-Birthday-Children/dp/B0CK5R7RTK/ref=sr_1_34?dib=eyJ2IjoiMSJ9.KZQKMWfrjidtwX6ETMqh0iqRnyCaeQ8dmbVsVrbM0grDY8dxa4jh-7i2H-6KYG9AT1odJ_0tBVDSyymNsOvYmQ0IQE7VqOYdUs5-S6UCRp2yeepd2bPHB4c9_kDPamyqifQxEJbPypgN-dNK443YR6y7nQJutHE1pmlmMWDXHJJoOFRHSVNGHyfK-8zfvEvL4CO4ewn7DvXINyxHCiwxxLXY8eAZqzT3Z37D0XSWFTE.Ikcs3jeYHtqQ_9GXdoCDsQ16imxKWGRRNpASb8hnU98&dib_tag=se&keywords=Digital+Cameras&qid=1738400887&sr=8-34&xpid=NTuVpZmz5v_F0,25,17,58,Digital Cameras,513.0
"KODAK Mini Shot 3 Retro 4PASS 2-in-1 Instant Camera and Photo Printer (3x3 inches) + 68 Sheets Gift Bundle, Yellow",17665.0,3.5,7090,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTQ1NDQ2MjY2MTM2ODA3OjE3Mzg0MDExMTg6c3BfYXRmX25leHQ6MzAwMjYyMzMwMjU3NTMyOjowOjo&url=%2FKODAK-Instant-Camera-Printer-inches%2Fdp%2FB09B7F4RFP%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.khIMk8dU1ZrCF5QIK7XaIX3JmnRmNiZs9JUMWeYodJB3kYPmQvm8vvvcXL_-PrsS9Wl82C7s9mMfCZnivCoY_Xy4ZRi5mBuptL3toLtJ4YVSqWRbl-7bfUERnJ5zaKrYXhtB-VZ7Q6P8EmVGxqpyq9LPjxVJ3oH3HjwlYugWIXU2Th173x9W81nVbBYHF1pLnp3UmOjeJMDr9gqGkcwxUGT5LfXhueKrPro6C-vBq6o.BwP8Ul17MurJ63qE6hoeAwc4LK9p4RKJTJveHLdNCq0%26dib_tag%3Dse%26keywords%3DDigital%2BCameras%26qid%3D1738401118%26sr%3D8-33-spons%26xpid%3DNTuVpZmz5v_F0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,39,33,28,Digital Cameras,7090.0
"Sony Alpha ILCE-6100Y 24.2 MP Mirrorless Digital SLR Camera with 16-50 mm & 55-210 mm Zoom Lenses, APS-C Sensor, Fast Auto Focus,Real-time Eye AF,Real-time Tracking, Vlogging & Content Creation -Black",73490.0,4.5,429,https://www.amazon.in/Sony-ILCE-6100Y-Mirrorless-Real-time-Tracking/dp/B081JRLB4P/ref=sr_1_35?dib=eyJ2IjoiMSJ9.khIMk8dU1ZrCF5QIK7XaIX3JmnRmNiZs9JUMWeYodJB3kYPmQvm8vvvcXL_-PrsS9Wl82C7s9mMfCZnivCoY_Xy4ZRi5mBuptL3toLtJ4YVSqWRbl-7bfUERnJ5zaKrYXhtB-VZ7Q6P8EmVGxqpyq9LPjxVJ3oH3HjwlYugWIXU2Th173x9W81nVbBYHF1pLnp3UmOjeJMDr9gqGkcwxUGT5LfXhueKrPro6C-vBq6o.ZVN2oFR2OOeqwzXT7fWj-SIvaPJpJD7Ku3mVjSswjmg&dib_tag=se&keywords=Digital+Cameras&qid=1738401344&sr=8-35&xpid=NTuVpZmz5v_F0,77,16,7,Digital Cameras,429.0
"LEQTRONIQ Digital Camera, 4k Cameras for Photography & Video, 64MP WiFi Touch Screen Vlogging Camera for YouTube with Flash, 32GB SD Card, Lens Hood, 3000mAH Battery, Front and Rear Cameras - Black",15990.0,2.7,12,https://www.amazon.in/LEQTRONIQ-Digital-Cameras-Photography-Vlogging/dp/B0D9HJ34SW/ref=sr_1_36?dib=eyJ2IjoiMSJ9.khIMk8dU1ZrCF5QIK7XaIdJPxhDqNLkYnu9iQzekUGuBtdSEusQLKNh4JULTxi299Wl82C7s9mMfCZnivCoY_Xy4ZRi5mBuptL3toLtJ4YVSqWRbl-7bfUERnJ5zaKrYXhtB-VZ7Q6P8EmVGxqpyq9LPjxVJ3oH3HjwlYugWIXU2Th173x9W81nVbBYHF1pLnp3UmOjeJMDr9gqGkcwxUGT5LfXhueKrPro6C-vBq6o.dw2ZQBqwFoRIzvLBJXJU1dhJhPluoXITlRnCn3wbY00&dib_tag=se&keywords=Digital+Cameras&qid=1738401568&sr=8-36&xpid=NTuVpZmz5v_F0,2,2,3,Digital Cameras,12.0
"boAt Stone 580 Bluetooth Speaker with 12W RMS Stereo Sound, LED Lights, Up to 8 HRS Playtime, TWS Feature, FM Radio, Multi-Compatibility Mode, IPX4(Midnight Black)",1699.0,4.3,1008,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQwMTE3OTQzMDc0MDU3OjE3Mzg0OTkxMjg6c3BfYXRmOjMwMDQyODk2Mjc4NjgzMjo6MDo6&url=%2FboAt-Stone-580-Bluetooth-Multi-Compatibility%2Fdp%2FB0CC5VH2LW%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06gE57lRBG270OIKK7cUb_SjDPySQQOJ7KzhtQUmh2cvyBezWoZsSLSHGJ3Ee01r-zc8SiyIM6p1lNHJTk7J2yL6xDw-lrshRH5Mt2csOilRuNSvyz1tBF6JMTb8axZ0JCHBLKvn0hA4c1TU5s1yuxKc.x6JHuShCr2KLFsWMDo2ldY2EsAyNq1CFCUSLWjv2S0w%26dib_tag%3Dse%26keywords%3Dspeakers%26qid%3D1738499128%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,70,18,12,speakers,1008.0
"boAt Stone 352 Bluetooth Speaker with 10W RMS Stereo Sound, IPX7 Water Resistance, TWS Feature, Up to 12H Total Playtime, Multi-Compatibility Modes and Type-C Charging(Raging Black)",1699.0,4.3,1008,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDI1OTU3MDQwNDI4NDM5OjE3Mzg0OTkzNzg6c3BfYXRmOjMwMDAzOTE2MDg2NjYzMjo6MDo6&url=%2FboAt-Bluetooth-Resistance-Playtime-Multi-Compatibility%2Fdp%2FB0BYZ26QGB%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06gE57lRBG270OIKK7cUb_SjDPySQQOJ7KzhtQUmh2cvyBezWoZsSLSHGJ3Ee01r-zc8SiyIM6p1lNHJTk7J2yL6xDw-lrshRH5Mt2csOilRuNSvyz1tBF6JMTb8axZ0JCHBLKvn0hA4c1TU5s1yuxKc.x6JHuShCr2KLFsWMDo2ldY2EsAyNq1CFCUSLWjv2S0w%26dib_tag%3Dse%26keywords%3Dspeakers%26qid%3D1738499378%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,81,13,6,speakers,1008.0
"boAt Aavante Bar 610, 25W Signature Sound, 2.0 CH with Dual Passive Radiators, 7 HRS Battery, Sleek Design, Multi Connectivity, Bluetooth Sound Bar, Soundbar Speaker (Charcoal Black)",1699.0,4.3,1008,https://www.amazon.in/boAt-Aavante-Bar-610-Connectivity/dp/B0BZ4DJ7GZ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06gE57lRBG270OIKK7cUb_SjDPySQQOJ7KzhtQUmh2cvyO48K5r070fR4QheC2pRTnp-ugemOQGO2f2VxYNfIX0d3PwbuujRIvW6egQyjbayANSvyz1tBF6JMTb8axZ0JCMGL8RNBXAvwb1ytajs3YQM.3qF-vaOYtkLZ4eA6wbclGgJcazdVTZ6kf4ycVWcaxIs&dib_tag=se&keywords=speakers&qid=1738499623&sr=8-3,86,6,8,speakers,1008.0
"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",1699.0,4.3,1008,https://www.amazon.in/Zebronics-Zeb-Fame-Multi-Speakers-Control/dp/B07L3NDN24/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06gE57lRBG270OIKK7cUb_SjDPySQQOJ7KzhtQUmh2cvyO48K5r070fR4QheC2pRTnp-ugemOQGO2f2VxYNfIX0d3PwbuujRIvW6egQyjbayANSvyz1tBF6JMTb8axZ0JCMGL8RNBXAvwb1ytajs3YQM.3qF-vaOYtkLZ4eA6wbclGgJcazdVTZ6kf4ycVWcaxIs&dib_tag=se&keywords=speakers&qid=1738499864&sr=8-5,89,7,4,speakers,1008.0
"AKAI Bluetooth Party Speaker with Mic High Bass & Sound - Dynamic LED Lights 80W Home Theater Music System - Karaoke Speaker with Mic System - Support HDMI (ARC), AUX, USB",1699.0,4.3,1008,https://aax-eu.amazon.in/x/c/JIVerybDrq6t1KsXwZVEWKwAAAGUxq6hpAMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICAAPB3j/clv1_CEuOPUxokZA0iHrVWtlz3QDLZ21hS-EIrYcJ3zi3zdJv4X81viWFWfw18HHz9hvVjq0yzpNb3X7OfU2LA3t-ORZ9FTq2C9DqSHwUdk9bT2abLZxVxYgc6JJGZySDlmMhlRgbr4Br3LDTtdOVTabdHLvxvf3Q8u41keGcxWVUmX-UtL6LkRJjARjlbtq1YelwXC5afMGZl51EXjYzZtRQYOURlsXukt89DgPXNqpanwYWpp5lh66uXA8vgUT9z1VAASW3cOTUuxUr2VFfIMlsc1HtNDCbuj33Nful-q-oa6AWBAeJ9-S-9Aqaewz2IraJgMsC--2yI6MS-eGrdtK7JNVY9_99dzgerLAzgoGrfvA8gXnZZOap9wWJRZtwjNcx_rQ/https://www.amazon.in/AKAI-Bluetooth-Party-Speaker-Sound/dp/B0CGR1CMKB/ref=sxin_13_sbv_search_btf?content-id=amzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151%3Aamzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151&cv_ct_cx=speakers&keywords=speakers&pd_rd_i=B0CGR1CMKB&pd_rd_r=07e980bb-c2fe-4a5a-bfea-9ba955a28681&pd_rd_w=0oFxp&pd_rd_wg=NscDR&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=M8BGNN67YJ5JSFNRTQ3W&qid=1738500120&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81,76,8,16,speakers,1008.0
"Portronics SoundDrum 1 10W TWS Portable Bluetooth 5.3 Speaker with Powerful Bass, Inbuilt-FM & Type C Charging Cable Included(Blue)",1699.0,4.3,1008,https://www.amazon.in/Portronics-SoundDrum-Portable-Bluetooth-Inbuilt-FM/dp/B097D69GJ1/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738500376&sr=8-6,87,10,3,speakers,1008.0
"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Black)",1699.0,4.3,1008,https://www.amazon.in/Zebronics-Zeb-County-Bluetooth-Speaker-Function/dp/B07YNV41FT/ref=sr_1_7?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738500620&sr=8-7,75,19,6,speakers,1008.0
"JBL Go 3, Wireless Ultra Portable Bluetooth Speaker, Pro Sound, Vibrant Colors with Rugged Fabric Design, Waterproof, Type C (Without Mic, Blue)",1699.0,4.3,1008,https://www.amazon.in/JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=sr_1_8?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738500863&sr=8-8,83,14,3,speakers,1008.0
"pTron Fusion Beats 40W Karaoke Bluetooth Party Speaker with Loud & Clear Stereo Sound, Vivid RGB Lights, 3 mtr Wired Mic, BT/USB/SD Card Playback, Portable Speaker & Type C Fast Charging (Royal Black)",1699.0,4.3,1008,https://www.amazon.in/pTron-Fusion-Bluetooth-Playback-Portable/dp/B0D87CJ7WX/ref=sr_1_9?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738501092&sr=8-9,75,12,13,speakers,1008.0
"boAt Stone 352 Bluetooth Speaker with 10W RMS Stereo Sound, IPX7 Water Resistance, TWS Feature, Up to 12H Total Playtime, Multi-Compatibility Modes and Type-C Charging(Groovy Grey)",1699.0,4.3,1008,https://www.amazon.in/boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYZ46VNK/ref=sr_1_10?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738501323&sr=8-10,81,13,6,speakers,1008.0
"boAt [New Launch] Aavante Bar 3200D Pro, Dolby Audio, 400W Sound, Wireless Satellite Speakers, 5.1CH, DSP for Crystal Clear Sound, Bluetooth Sound bar, Home Theatre Soundbar Speaker (Premium Black)",1699.0,4.3,1008,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjg3Njg1ODAxNTEwMjk5OjE3Mzg1MDE1NzE6c3BfbXRmOjMwMDQzOTAyMTQ5MDAzMjo6MDo6&url=%2FboAt-Aavante-Bar-3200D-Pro%2Fdp%2FB0DNZ5H7T9%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.xS-Uz3qd9oGUwLMWnJaY5_zbBPd9ZCDKA-4A19Gq4_s%26dib_tag%3Dse%26keywords%3Dspeakers%26qid%3D1738501571%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,0,0,0,speakers,1008.0
"boAt Stone 352 Pro Bluetooth Speaker w/ 14W Signature Sound, Up to 12hrs Playback, RGB LEDs, TWS Feature, Built-in Mic, BTv5.3, AUX Port, IPX5 & Type-C Interface(Raging Black)",1699.0,4.3,1008,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjkxMjE4MzExMDk5NzM2OjE3Mzg1MDE2MjQ6c3BfbXRmOjMwMDI0Njk3MjU5ODczMjo6MDo6&url=%2FboAt-Stone-352-Pro-Bluetooth%2Fdp%2FB0D6W7F7WH%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.xS-Uz3qd9oGUwLMWnJaY5_zbBPd9ZCDKA-4A19Gq4_s%26dib_tag%3Dse%26keywords%3Dspeakers%26qid%3D1738501623%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,85,10,5,speakers,1008.0
"amazon basics 5W Bluetooth 5.3 Speaker, Upto 36 Hrs Playtime, True Wireless Technology, Built in Mic, Multiple Connectivity Modes (Black)",1699.0,4.3,1009,https://www.amazon.in/AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738501854&sr=8-15,88,11,1,speakers,1009.0
"Tribit 2024 Version XSound Go Wireless Bluetooth 5.3 Speakers with Loud Stereo Sound & Rich Bass 16W,24H Playtime,150 ft Bluetooth Range,Outdoor Lightweight IPX7 Waterproof,Built-in Mic (Black)",1699.0,4.3,1009,https://www.amazon.in/Bluetooth-Tribit-Upgraded-Portable-Waterproof/dp/B078S4P3J9/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738502086&sr=8-16,89,10,1,speakers,1009.0
"Mivi Play Bluetooth Speaker with 12 Hours Playtime. Wireless Speaker Made in India with Exceptional Sound Quality, Portable and Built in Mic-Black",44999.0,4.3,21,https://www.amazon.in/Mivi-Bluetooth-Playtime-Exceptional-Mic-Black/dp/B094RCC4L1/ref=sr_1_17?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738502320&sr=8-17,84,12,4,speakers,21.0
"boAt Aavante Bar Groove, 16 W Signature Sound, Multiple Connectivity Modes, 6HRS Playtime, Bluetooth Sound Bar, Soundbar Speaker (Premium Black)",44999.0,4.3,21,https://www.amazon.in/boAt-Aavante-Bar-Groove-Connectivity/dp/B0CBRPNWH1/ref=sr_1_18?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t478R_TH5WkrWpl0K8m0JEhWgka6JUxkBIefCPCtVlY7E.-e_iKvIheOc0hqutXgW89wAGWz8bN0svPLbuUgP2sZ8&dib_tag=se&keywords=speakers&qid=1738502551&sr=8-18,75,16,9,speakers,21.0
"boAt Stone 193 Pro / Stone190 Pro with 5W Signature Sound, Up to 12hrs of Playtime, TWS Feature, Built-in Mic, Bluetooth v5.3, AUX Port, TF Card, IPX6 & Type-C Bluetooth Speaker (Tropical Blue)",44999.0,4.3,21,https://www.amazon.in/boAt-Stone-193-Pro-Signature/dp/B0DH8CDH9J/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t4F8iOEPFO_5EjHa1v5a5vZYdLD9uoXaynOxSKpFymPSE.YbIYq9JLoMGUvteKW_sGx5QGOoq_siqAeAU8Q_A64sM&dib_tag=se&keywords=speakers&qid=1738502777&sr=8-19,90,5,5,speakers,21.0
"boAt Stone Spinx Pro Bluetooth Speaker with 20 W RMS Sound, Up to 8 hrs of Playtime, BTv5.0, Built-in Mic, RGB LEDs, TWS Feature, TF Card, AUX Port & USB Type-C Port(Midnight Black)",44999.0,4.3,21,https://www.amazon.in/boAt-Bluetooth-Speaker-Playtime-Midnight/dp/B0CVQ75VM2/ref=sr_1_20?dib=eyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t4F8iOEPFO_5EjHa1v5a5vZWEgRN-3tf5x_UCVYXWWyMc.F7tViBkx7_bSW4YqR_bVsnFJFSfjQ1Vr_2jg8AkvqRQ&dib_tag=se&keywords=speakers&qid=1738503004&sr=8-20,67,17,16,speakers,21.0
"pTron Fusion RB 18W Bluetooth Soundbar Speaker with Immersive Sound, RGB Lights, Suitable for Phone/TV/Laptop/Tablets/Projectors, BT5.3/FM Radio/Aux/TF Card/USB Playback & TWS Pairing (Matt Black)",44999.0,4.3,21,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY5MTQyODkzNjUwODM0OjE3Mzg1MDMyMzA6c3BfYnRmOjMwMDIxMDA5MjY4NDczMjo6MDo6&url=%2FpTron-Fusion-RB-Bluetooth-Projectors%2Fdp%2FB0CVRXWDB6%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t4F8iOEPFO_5EjHa1v5a5vZWEgRN-3tf5x_UCVYXWWyMc.QwNjzlxU3XCwuB2j1yyrNdH-sHOaLxf-8lUKgRZQQoQ%26dib_tag%3Dse%26keywords%3Dspeakers%26qid%3D1738503230%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,79,12,9,speakers,21.0
"Tribit StormBox Mini 12W 5.4 Bluetooth Wireless Speaker,360Â°Surround Sound,Built-in XBass,LED Lights,12H Playtime,IPX7 Waterproof,TWS Pairing,Type-C,Portable for Home/Outdoor/Travel Black",44999.0,4.3,21,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTYyNzMxNTQ4Mzg4MzMxOjE3Mzg1MDM0NTc6c3BfYnRmOjMwMDMwNDE3MDEyNjMzMjo6MDo6&url=%2FTribit-StormBox-Bluetooth-360%25C2%25B0Surround-Waterproof%2Fdp%2FB0D4Z148NG%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.Oa3B5Fw6NSGimYmYbQCON_0HImFzGGCuG4yaDbzaQ5i6S5t5Y__ovXvpr4-e3iyXpPW9jeLpiCf_C-ALB5V06hbIaR35AWKlQzSSzcnDivwV2Ohx6BLXAzeuyOboTlbHjJr9zIUYvJz5tPxJOA1JbGtoMajlj6bzm6pkcfErcLI79pqYWuJNXqsg9x5Qy9t4F8iOEPFO_5EjHa1v5a5vZWEgRN-3tf5x_UCVYXWWyMc.QwNjzlxU3XCwuB2j1yyrNdH-sHOaLxf-8lUKgRZQQoQ%26dib_tag%3Dse%26keywords%3Dspeakers%26qid%3D1738503457%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,90,5,5,speakers,21.0
